STATUS - Requerimento,ANO  SOLICITAÇÃO,PAÍS DE ORIGEM,GÊNERO,ANO DE NASCIMENTO,CIDADE SOLICITAÇÃO,DATA DA  DECISÃO
DEFERIDO,2018,VENEZUELA,M,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1988,BOA VISTA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,M,1989,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1998,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1995,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1967,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1967,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1967,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1967,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1967,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,2001,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,2001,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,2001,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,2001,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,2001,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,2001,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,2001,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,2001,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,2001,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,2001,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,2001,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,2001,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,2001,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,2001,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,2001,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,2001,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,2001,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,2001,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,2001,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,2001,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,2001,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,2001,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,2001,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,2001,PACARAIMA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,2001,PACARAIMA,2020-01-31
DEFERIDO,2017,VENEZUELA,F,1978,RIO DE JANEIRO,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1996,RIO DE JANEIRO,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1996,RIO DE JANEIRO,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2017,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1988,BOA VISTA,2020-01-31
DEFERIDO,2019,VENEZUELA,F,1997,RIO DE JANEIRO,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1993,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1993,BOA VISTA,2020-01-31
